,index,state,year,V_actual,V_clearance_actual,ASS_actual,ASS_clearance_actual,BUR_actual,BUR_clearance_actual,LAR_actual,LAR_clearance_actual,MVT_actual,MVT_clearance_actual,HOM_actual,HOM_clearance_actual,RPE_actual,RPE_clearance_actual,ROB_actual,ROB_clearance_actual,ARS_actual,ARS_clearance_actual,P_actual,P_clearance_actual,V_rate,V_clearance_rate,population,participated_population,ASS_rate,ASS_clearance_rate,BUR_rate,BUR_clearance_rate,LAR_rate,LAR_clearance_rate,MVT_rate,MVT_clearance_rate,HOM_rate,HOM_clearance_rate,RPE_rate,RPE_clearance_rate,ROB_rate,ROB_clearance_rate,ARS_rate,ARS_clearance_rate,P_rate,P_clearance_rate,Unnamed: 0,married_last_year,marriage_rate_per_1000,divorced_last_year,divorce_rate_per_1000,population_over_15
523,1669,South Dakota,2014,2699.0,1502.0,2027.0,1285.0,2714.0,448.0,11806.0,3181.0,981.0,228.0,21.0,19.0,455.0,130.0,196.0,68.0,90.0,30.0,15591.0,3887.0,28.400000000000002,15.806666666666667,853175.0,791901.0833333334,21.330000000000002,13.521666666666667,28.55666666666667,4.714166666666666,124.235,33.475833333333334,10.323333333333332,2.398333333333333,0.22166666666666668,0.20166666666666666,4.7875000000000005,1.3675,2.0608333333333335,0.7166666666666667,0.9483333333333334,0.31583333333333335,164.06083333333333,40.905833333333334,197,14825,21.938132247352627,4978.0,7.366477054119485,675764
524,1670,South Dakota,2015,3288.0,1893.0,2557.0,1646.0,2867.0,385.0,11934.0,3104.0,1156.0,261.0,30.0,22.0,493.0,157.0,208.0,68.0,89.0,28.0,16046.0,3778.0,34.571666666666665,19.904166666666665,858469.0,792812.75,26.886666666666667,17.3075,30.145,4.0475,125.46666666666665,32.62833333333334,12.154166666666667,2.7433333333333336,0.31583333333333335,0.23083333333333333,5.181666666666667,1.6500000000000001,2.1875,0.7166666666666667,0.9358333333333334,0.29333333333333333,168.69833333333335,39.714999999999996,225,13589,19.900883670116016,5060.0,7.410292984825008,682834
525,1671,South Dakota,2016,3491.0,2022.0,2691.0,1787.0,2882.0,431.0,12268.0,3005.0,1453.0,338.0,27.0,27.0,503.0,130.0,270.0,78.0,126.0,24.0,16729.0,3798.0,36.35166666666667,21.054166666666667,865454.0,800218.8333333334,28.02,18.608333333333334,30.013333333333335,4.488333333333333,127.76166666666667,31.2925,15.134166666666667,3.52,0.2808333333333333,0.27999999999999997,5.236666666666667,1.3516666666666666,2.811666666666667,0.8116666666666666,1.31,0.24833333333333332,174.21916666666667,39.55166666666667,277,12956,18.92157535697021,4687.0,6.845123780342651,684721
526,1672,South Dakota,2017,3499.0,2114.0,2721.0,1887.0,2534.0,471.0,11614.0,2511.0,1311.0,332.0,23.0,20.0,563.0,138.0,192.0,69.0,137.0,21.0,15596.0,3335.0,37.4625,22.63083333333333,869666.0,778397.6666666666,29.126666666666665,20.203333333333333,27.15416666666667,5.0424999999999995,124.42083333333333,26.885833333333334,14.025,3.5541666666666667,0.24583333333333335,0.2141666666666667,6.036666666666666,1.4791666666666667,2.0566666666666666,0.7374999999999999,1.4658333333333333,0.22333333333333336,167.06583333333333,35.70583333333334,329,12752,18.47360933647408,6517.0,9.441069012374651,690282
527,1673,South Dakota,2018,3070.0,1725.0,2268.0,1514.0,2366.0,380.0,10775.0,2386.0,1376.0,276.0,12.0,11.0,576.0,132.0,214.0,68.0,78.0,25.0,14595.0,3067.0,30.593333333333334,17.19,882235.0,836261.25,22.602500000000003,15.0875,23.583333333333332,3.7875,107.38666666666667,23.776666666666667,13.710833333333333,2.75,0.12,0.10999999999999999,5.739999999999999,1.3166666666666667,2.1316666666666664,0.6783333333333333,0.7791666666666667,0.25,145.4575,30.565833333333334,384,12935,18.43966373808407,6355.0,9.059455976461097,701477
528,1674,South Dakota,2019,3021.0,1621.0,2268.0,1441.0,2524.0,380.0,10916.0,2166.0,1600.0,361.0,16.0,14.0,576.0,114.0,161.0,52.0,65.0,14.0,15105.0,2921.0,30.110833333333332,16.156666666666666,884659.0,835503.8333333334,22.605,14.362499999999999,25.14333333333333,3.7866666666666666,108.795,21.599999999999998,15.940833333333332,3.5975,0.15916666666666665,0.13999999999999999,5.739999999999999,1.1358333333333333,1.6058333333333332,0.5191666666666667,0.6475,0.13999999999999999,150.52916666666667,29.12,433,11916,16.933520725657353,4633.0,6.5838369857309935,703693
529,1676,South Dakota,2021,3300.0,1754.0,2540.0,1570.0,2255.0,323.0,9991.0,1052.0,2030.0,334.0,27.0,18.0,556.0,116.0,177.0,50.0,73.0,31.0,14349.0,1740.0,34.5525,18.371666666666666,895376.0,796615.4166666666,26.6075,16.4475,23.5925,3.3766666666666665,104.55416666666667,11.005,21.235833333333332,3.49,0.28250000000000003,0.18666666666666668,5.8133333333333335,1.2141666666666666,1.8466666666666667,0.5216666666666666,0.7633333333333333,0.325,150.145,18.195833333333333,509,11535,16.202549425852443,4684.0,6.579344734347017,711925
530,1677,South Dakota,2022,3267.0,1797.0,2507.0,1590.0,2254.0,367.0,10673.0,1351.0,2135.0,432.0,40.0,27.0,490.0,102.0,230.0,78.0,68.0,37.0,15130.0,2187.0,33.696666666666665,18.543333333333333,909824.0,807551.0833333334,25.861666666666668,16.411666666666665,23.24416666666667,3.7908333333333335,110.07166666666666,13.943333333333333,22.011666666666667,4.451666666666667,0.41083333333333333,0.27666666666666667,5.054166666666666,1.0491666666666666,2.3683333333333336,0.8041666666666667,0.7016666666666667,0.38166666666666665,156.03166666666667,22.565,561,10997,15.093081091170609,5087.0,6.98176807409156,728612
531,1678,South Dakota,2023,3067.0,1684.0,2419.0,1511.0,1938.0,323.0,10138.0,1430.0,2144.0,366.0,27.0,16.0,433.0,104.0,188.0,53.0,45.0,11.0,14265.0,2130.0,31.367500000000003,17.2225,919318.0,814558.5833333334,24.742500000000003,15.455,19.837500000000002,3.3000000000000003,103.745,14.6475,21.940833333333334,3.7383333333333333,0.27666666666666667,0.16416666666666666,4.421666666666667,1.0608333333333333,1.9258333333333333,0.5433333333333333,0.45999999999999996,0.1125,145.98333333333332,21.800833333333333,613,13171,17.817284565207395,3752.0,5.075579051602623,739226
532,1679,South Dakota,2024,2953.0,1528.0,2287.0,1370.0,1791.0,318.0,10625.0,1343.0,1698.0,241.0,38.0,28.0,420.0,73.0,208.0,57.0,52.0,16.0,14166.0,1918.0,29.77916666666667,15.409166666666666,924669.0,826303.8333333334,23.063333333333333,13.814166666666667,18.061666666666667,3.2075,107.14666666666666,13.546666666666667,17.120833333333334,2.4291666666666667,0.38166666666666665,0.2816666666666667,4.235,0.7366666666666667,2.0966666666666667,0.5758333333333333,0.5233333333333333,0.16,142.85416666666666,19.344166666666666,665,14450,19.335992645632142,4832.0,6.465848890221073,747311
533,1707,Tennessee,2011,38921.0,19739.0,28366.0,16442.0,62817.0,7922.0,153892.0,34680.0,14140.0,2589.0,380.0,271.0,2094.0,836.0,8081.0,2190.0,1148.0,263.0,231997.0,45454.0,50.66083333333333,25.6925,6403353.0,6402357.25,36.9225,21.401666666666667,81.76416666666667,10.3125,200.3075,45.13916666666666,18.405,3.3699999999999997,0.49416666666666664,0.35250000000000004,2.7266666666666666,1.0883333333333334,10.5175,2.8491666666666666,1.4933333333333334,0.3425,301.9725,59.165,42,95586,18.494615750007497,64132.0,12.40868639005169,5168315
534,1708,Tennessee,2012,41129.0,20652.0,30540.0,17539.0,56152.0,7080.0,148491.0,35185.0,12951.0,2619.0,400.0,256.0,2042.0,772.0,8147.0,2085.0,1224.0,249.0,218818.0,45133.0,53.10666666666666,26.665833333333335,6456243.0,6453774.0,39.435,22.647499999999997,72.50500000000001,9.141666666666667,191.73666666666668,45.431666666666665,16.7225,3.3816666666666664,0.515,0.33166666666666667,2.6358333333333333,0.9975,10.52,2.6908333333333334,1.58,0.3225,282.54583333333335,58.27916666666667,94,106747,20.463721929406518,59742.0,11.452721626899152,5216402
535,1709,Tennessee,2013,37890.0,18824.0,27747.0,15828.0,51166.0,6437.0,143639.0,35976.0,11858.0,2410.0,334.0,243.0,2490.0,952.0,7319.0,1801.0,1105.0,231.0,207768.0,45054.0,48.60916666666666,24.147499999999997,6495978.0,6495858.333333333,35.595,20.305,65.63833333333334,8.256666666666666,184.26999999999998,46.151666666666664,15.2125,3.0908333333333338,0.4283333333333333,0.30916666666666665,3.1933333333333334,1.2216666666666667,9.39,2.31,1.4183333333333332,0.2966666666666667,266.5391666666667,57.79749999999999,122,96050,18.277385441420265,57287.0,10.901161684358591,5255128
536,1710,Tennessee,2014,39843.0,19220.0,29641.0,16307.0,46626.0,5779.0,140724.0,35669.0,12604.0,2671.0,368.0,242.0,2583.0,901.0,7251.0,1770.0,1088.0,244.0,201042.0,44363.0,50.696666666666665,24.455,6549352.0,6549295.166666667,37.714166666666664,20.74833333333333,59.32583333333333,7.353333333333333,179.0583333333333,45.38583333333333,16.037499999999998,3.3991666666666664,0.4666666666666666,0.3075,3.2866666666666666,1.1475,9.225833333333332,2.2533333333333334,1.3841666666666665,0.31,255.8075,56.44916666666666,198,101942,19.20052496226457,54304.0,10.228024833246506,5309334
537,1711,Tennessee,2015,40811.0,19861.0,30093.0,16841.0,43745.0,5676.0,139241.0,35297.0,13034.0,2813.0,418.0,266.0,2801.0,952.0,7499.0,1802.0,930.0,175.0,196950.0,43961.0,51.538333333333334,25.0825,6600299.0,6598550.166666667,38.0025,21.268333333333334,55.244166666666665,7.1691666666666665,175.845,44.57583333333333,16.460833333333333,3.5533333333333332,0.5283333333333333,0.3333333333333333,3.5375,1.2016666666666667,9.470833333333333,2.275,1.1733333333333333,0.22083333333333333,248.72583333333333,55.51833333333334,226,104146,19.418424289568826,48885.0,9.114797221166167,5363257
538,1712,Tennessee,2016,42674.0,19847.0,31515.0,16869.0,40722.0,5741.0,135765.0,32039.0,15292.0,3350.0,495.0,279.0,2821.0,882.0,7843.0,1817.0,1094.0,223.0,192873.0,41353.0,53.47416666666666,24.86916666666667,6651194.0,6650397.0,39.48916666666667,21.139166666666668,51.028333333333336,7.194166666666667,170.1225,40.145833333333336,19.1625,4.199166666666667,0.6208333333333333,0.3525,3.5341666666666662,1.1058333333333332,9.828333333333333,2.2783333333333333,1.37,0.2816666666666667,241.68416666666667,51.818333333333335,278,109427,20.242929209777103,51765.0,9.576020822503695,5405690
539,1713,Tennessee,2017,44023.0,20417.0,32405.0,17066.0,38807.0,5680.0,140757.0,31374.0,18633.0,4210.0,535.0,342.0,3221.0,1195.0,7862.0,1814.0,961.0,225.0,199158.0,41489.0,54.625,25.333333333333332,6715984.0,6715984.0,40.208333333333336,21.175833333333333,48.15083333333333,7.049166666666667,174.655,38.92916666666667,23.120833333333334,5.225,0.6641666666666667,0.42500000000000004,3.9966666666666666,1.4833333333333334,9.755,2.250833333333333,1.1933333333333334,0.2775,247.12,51.48,330,109471,20.02400956870759,53623.0,9.808510611055048,5466987
540,1714,Tennessee,2018,42835.0,19946.0,31872.0,16761.0,33978.0,5000.0,138880.0,31343.0,20582.0,4600.0,519.0,346.0,3224.0,1153.0,7220.0,1686.0,839.0,191.0,194279.0,41134.0,52.72666666666667,24.550833333333333,6770010.0,6769761.25,39.23166666666666,20.631666666666668,41.825833333333335,6.155,170.95666666666668,38.5825,25.33666666666667,5.6625000000000005,0.6391666666666667,0.4275,3.9683333333333333,1.4191666666666667,8.886666666666667,2.075833333333333,1.0341666666666667,0.23583333333333334,239.14999999999998,50.634166666666665,385,97719,17.710308440175627,49104.0,8.899466691701551,5517634
541,1715,Tennessee,2019,41369.0,19526.0,31441.0,16419.0,30198.0,4851.0,132972.0,29399.0,19410.0,4788.0,543.0,326.0,3183.0,1257.0,6202.0,1524.0,838.0,196.0,183418.0,39234.0,50.48083333333333,23.825833333333332,6829174.0,6829059.666666667,38.36833333333333,20.036666666666665,36.85,5.920000000000001,162.26416666666668,35.87416666666667,23.685833333333335,5.841666666666666,0.6616666666666666,0.39666666666666667,3.8841666666666668,1.5341666666666667,7.5675,1.8575,1.0216666666666667,0.23916666666666667,223.8216666666667,47.875,434,97385,17.474856734347007,50132.0,8.995733612017089,5572864
542,1717,Tennessee,2021,46922.0,19272.0,38093.0,16716.0,23622.0,4072.0,112746.0,19469.0,20708.0,4725.0,706.0,380.0,3170.0,1014.0,4953.0,1162.0,963.0,254.0,158039.0,28520.0,56.3125,23.129166666666666,6975218.0,6944225.416666667,45.718333333333334,20.061666666666667,28.349166666666665,4.888333333333333,135.30583333333334,23.363333333333333,24.85083333333333,5.670833333333333,0.8466666666666667,0.4558333333333333,3.8041666666666667,1.2175,5.9433333333333325,1.3958333333333333,1.1566666666666667,0.30583333333333335,189.66416666666666,34.225833333333334,510,100879,17.6750244242945,48637.0,8.521695922088954,5707432
543,1718,Tennessee,2022,44888.0,18182.0,36418.0,15920.0,22793.0,3806.0,115600.0,18826.0,25843.0,4069.0,654.0,364.0,2950.0,895.0,4866.0,1003.0,898.0,233.0,165134.0,26934.0,53.23166666666666,21.561666666666667,7051339.0,7027084.75,43.1875,18.878333333333334,27.03,4.514166666666667,137.08916666666667,22.325,30.647499999999997,4.8275,0.7758333333333334,0.43249999999999994,3.498333333333333,1.0608333333333333,5.770833333333333,1.19,1.0650000000000002,0.2758333333333333,195.82833333333335,31.940833333333334,562,104622,18.07820688074988,51366.0,8.875811728284665,5787189
544,1719,Tennessee,2023,45661.0,18007.0,36834.0,15752.0,21371.0,3484.0,115893.0,18580.0,32388.0,3662.0,724.0,365.0,2906.0,896.0,5197.0,994.0,917.0,226.0,170569.0,25952.0,53.55916666666667,21.121666666666666,7126489.0,7104555.0,43.203333333333326,18.474999999999998,25.066666666666666,4.088333333333334,135.93666666666667,21.794166666666666,37.99,4.295833333333333,0.85,0.4283333333333334,3.408333333333333,1.0508333333333333,6.095833333333334,1.165,1.0758333333333334,0.265,200.0675,30.440833333333334,614,117366,20.07922814575173,44901.0,7.68175981947411,5845145
545,1720,Tennessee,2024,43215.0,18172.0,35553.0,15913.0,18554.0,3258.0,104885.0,19651.0,24394.0,3296.0,585.0,344.0,2817.0,1001.0,4260.0,914.0,835.0,193.0,148668.0,26398.0,50.026666666666664,21.035,7227750.0,7198686.333333333,41.1575,18.421666666666667,21.478333333333335,3.7708333333333335,121.41916666666667,22.748333333333335,28.24,3.8141666666666665,0.6775000000000001,0.3983333333333334,3.2608333333333337,1.1591666666666667,4.930833333333333,1.0583333333333333,0.965,0.22333333333333336,172.10416666666666,30.558333333333334,666,119283,20.08055588476125,50108.0,8.435372134114807,5940224
546,1748,Texas,2011,104643.0,50816.0,67427.0,38293.0,215486.0,21455.0,612542.0,113361.0,63871.0,7431.0,1129.0,896.0,7478.0,3331.0,28609.0,8296.0,5037.0,916.0,896936.0,143163.0,34.025,16.5225,25674681.0,25628695.0,21.925,12.451666666666668,70.06666666666668,6.975833333333334,199.16916666666665,36.86083333333333,20.767500000000002,2.4175,0.3666666666666667,0.29083333333333333,2.4308333333333336,1.0833333333333333,9.3025,2.6975,1.6383333333333334,0.2975,291.6433333333334,46.54916666666667,43,401188,20.2226799401044,220326.0,11.10597071817562,19838518
547,1749,Texas,2012,106318.0,48242.0,67124.0,36303.0,204775.0,20820.0,605688.0,114655.0,65030.0,7562.0,1147.0,865.0,7680.0,3377.0,30367.0,7697.0,4438.0,903.0,879931.0,143940.0,34.079166666666666,15.463333333333333,26059203.0,25996826.666666668,21.515,11.637500000000001,65.64083333333333,6.673333333333333,194.15333333333334,36.75333333333334,20.846666666666668,2.4233333333333333,0.36916666666666664,0.2783333333333333,2.4625,1.0825,9.734166666666667,2.4675,1.4225,0.28750000000000003,282.06166666666667,46.14083333333334,95,402427,19.919512551148603,214268.0,10.605933785033086,20202653
548,1750,Texas,2013,105893.0,47373.0,65031.0,35647.0,190089.0,20220.0,602651.0,118278.0,65588.0,7966.0,1139.0,844.0,7978.0,3209.0,31745.0,7673.0,3957.0,720.0,862285.0,147184.0,33.53,15.000833333333333,26448193.0,26318269.666666668,20.591666666666665,11.2875,60.189166666666665,6.401666666666666,190.8216666666667,37.4525,20.7675,2.5225,0.36000000000000004,0.2675,2.525,1.0158333333333334,10.053333333333333,2.4283333333333332,1.2516666666666667,0.2275,273.0316666666667,46.605,123,413464,20.12258079116612,209297.0,10.18612452800896,20547265
549,1751,Texas,2014,109238.0,45161.0,65525.0,33363.0,167228.0,17847.0,574621.0,116401.0,68198.0,7953.0,1189.0,854.0,11568.0,4174.0,30956.0,6770.0,3828.0,707.0,813875.0,142908.0,33.95333333333333,14.035833333333334,26956958.0,26810045.583333332,20.366666666666667,10.369166666666667,51.979166666666664,5.547499999999999,178.61166666666668,36.181666666666665,21.198333333333334,2.473333333333333,0.36999999999999994,0.265,3.5975,1.2983333333333333,9.6225,2.1033333333333335,1.19,0.22083333333333333,252.97833333333332,44.41916666666666,199,426174,20.292524443579744,209898.0,9.994416120313538,21001527
550,1752,Texas,2015,112877.0,47204.0,67402.0,34044.0,152509.0,15880.0,556679.0,107151.0,67372.0,8828.0,1315.0,923.0,12280.0,4860.0,31880.0,7377.0,3533.0,638.0,780093.0,132497.0,34.37833333333334,14.3775,27469114.0,27361356.583333332,20.526666666666667,10.369166666666667,46.45166666666666,4.835833333333333,169.545,32.63583333333333,20.517500000000002,2.688333333333333,0.39999999999999997,0.2808333333333333,3.74,1.4799999999999998,9.709999999999999,2.2483333333333335,1.0758333333333334,0.19499999999999998,237.58833333333334,40.354166666666664,227,449068,20.938924251972285,198419.0,9.251784609796486,21446565
551,1753,Texas,2016,120541.0,49449.0,72465.0,35485.0,147885.0,15443.0,549032.0,91087.0,68715.0,9218.0,1475.0,991.0,13371.0,5101.0,33230.0,7872.0,3525.0,679.0,769157.0,116427.0,36.27583333333333,14.880833333333333,27862596.0,27692706.666666668,21.80666666666667,10.676666666666668,44.50416666666666,4.646666666666667,165.21916666666667,27.4075,20.679166666666667,2.7741666666666664,0.44333333333333336,0.29750000000000004,4.0216666666666665,1.5341666666666667,10.0,2.3675,1.0616666666666668,0.2041666666666667,231.4625,35.03333333333333,279,453745,20.83985518908237,189052.0,8.682886430057414,21772944
552,1754,Texas,2017,123213.0,50139.0,75148.0,36762.0,132652.0,13900.0,518732.0,78116.0,67572.0,9225.0,1402.0,967.0,14602.0,5156.0,32061.0,7254.0,3312.0,695.0,722268.0,101936.0,36.60333333333333,14.895000000000001,28304596.0,28052566.166666668,22.323333333333334,10.921666666666667,39.405833333333334,4.128333333333333,154.095,23.205,20.073333333333334,2.7408333333333332,0.4175,0.28750000000000003,4.3374999999999995,1.5333333333333332,9.524166666666668,2.1558333333333333,0.9833333333333334,0.205,214.55666666666664,30.280833333333334,331,454576,20.50909361939059,180620.0,8.149027862303175,22164607
553,1755,Texas,2018,118856.0,43139.0,74024.0,32277.0,117322.0,11810.0,491873.0,71635.0,69778.0,8693.0,1333.0,803.0,15198.0,4285.0,28301.0,5774.0,2681.0,497.0,681654.0,92635.0,34.718333333333334,12.599166666666667,28701845.0,28530417.166666668,21.622500000000002,9.426666666666666,34.26833333333333,3.4483333333333337,143.67416666666665,20.9225,20.381666666666668,2.5391666666666666,0.38833333333333336,0.23333333333333336,4.4383333333333335,1.2516666666666667,8.265833333333333,1.6858333333333333,0.7841666666666667,0.14583333333333334,199.10500000000002,27.0575,386,418645,18.57744464052848,187580.0,8.323895103656636,22535123
554,1756,Texas,2019,122217.0,41077.0,75946.0,30762.0,112467.0,10098.0,499868.0,66835.0,77779.0,8775.0,1446.0,891.0,15707.0,3825.0,29118.0,5599.0,2471.0,463.0,692585.0,86171.0,35.54333333333333,11.943333333333333,28995881.0,28659348.5,22.089166666666667,8.943333333333333,32.70666666666667,2.9375,145.36833333333334,19.4325,22.621666666666666,2.5516666666666667,0.42,0.25833333333333336,4.569166666666667,1.1125,8.469166666666666,1.6266666666666667,0.7191666666666666,0.135,201.4125,25.054999999999996,435,430916,18.8717205964416,188087.0,8.237162954782164,22833954
555,1758,Texas,2021,132785.0,42110.0,91788.0,33122.0,97042.0,8416.0,448090.0,39358.0,88364.0,8507.0,2069.0,1179.0,16445.0,3299.0,22483.0,4510.0,2969.0,678.0,636465.0,56959.0,38.31666666666667,12.151666666666666,29527941.0,28878323.583333332,26.486666666666665,9.558333333333334,27.999166666666667,2.4283333333333332,129.28666666666666,11.356666666666667,25.495833333333334,2.455833333333333,0.5991666666666667,0.3416666666666666,4.745,0.9525,6.4875,1.3016666666666665,0.8558333333333333,0.19333333333333336,183.64166666666665,16.43583333333333,511,406350,17.384715081269213,172784.0,7.392151127358236,23373981
556,1759,Texas,2022,131115.0,42302.0,91642.0,33469.0,100868.0,8725.0,490997.0,44410.0,99254.0,8885.0,2100.0,1148.0,16118.0,3272.0,21255.0,4413.0,2944.0,679.0,694063.0,62699.0,36.82,11.88,30029572.0,29675489.75,25.734166666666667,9.399166666666666,28.326666666666668,2.4499999999999997,137.88,12.469166666666666,27.871666666666666,2.495833333333333,0.5908333333333333,0.3225,4.526666666666666,0.9191666666666668,5.969166666666666,1.2383333333333333,0.8258333333333333,0.1925,194.9025,17.605833333333333,563,470375,19.67773486524386,173714.0,7.267176262303422,23903920
557,1760,Texas,2023,125589.0,41962.0,86548.0,33034.0,92870.0,8977.0,465986.0,49574.0,124899.0,9483.0,1894.0,1121.0,16047.0,3134.0,21100.0,4673.0,2667.0,629.0,686422.0,68663.0,34.63916666666666,11.575000000000001,30503301.0,30214011.416666668,23.871666666666666,9.110833333333334,25.614166666666666,2.4758333333333336,128.52416666666667,13.6725,34.446666666666665,2.6149999999999998,0.5233333333333333,0.30916666666666665,4.426666666666667,0.8633333333333333,5.818333333333334,1.2883333333333333,0.7358333333333333,0.17333333333333334,189.32000000000002,18.9375,615,473756,19.481906688462,177094.0,7.282501505176693,24317743
558,1761,Texas,2024,123172.0,45441.0,85217.0,36018.0,89354.0,8705.0,447651.0,51194.0,103834.0,8932.0,1645.0,1058.0,16416.0,3535.0,19894.0,4830.0,2791.0,602.0,643630.0,69433.0,33.02166666666667,12.181666666666667,31290831.0,31082605.416666668,22.8475,9.656666666666666,23.955833333333334,2.334166666666667,120.01583333333333,13.724166666666667,27.839166666666667,2.393333333333333,0.44166666666666665,0.2841666666666667,4.401666666666666,0.945,5.3325000000000005,1.295,0.7491666666666666,0.16083333333333333,172.55916666666667,18.61583333333333,667,494264,19.75453591065072,184326.0,7.367064132258477,25020279
559,1789,Utah,2011,5485.0,2973.0,3467.0,2267.0,12974.0,1700.0,64053.0,17083.0,6149.0,625.0,50.0,36.0,890.0,316.0,1078.0,354.0,292.0,73.0,83468.0,19481.0,16.474166666666665,8.93,2817222.0,2774503.0,10.4125,6.809166666666666,38.9675,5.105833333333333,192.38166666666666,51.30833333333334,18.4675,1.8775000000000002,0.15,0.11,2.6733333333333333,0.9491666666666667,3.2375000000000003,1.0641666666666667,0.8766666666666666,0.22,250.6933333333333,58.512499999999996,44,56974,27.587495902355737,23475.0,11.366877282757065,2065211
560,1790,Utah,2012,5790.0,2977.0,3706.0,2277.0,12785.0,1558.0,65478.0,17028.0,5902.0,643.0,53.0,34.0,961.0,296.0,1070.0,370.0,280.0,78.0,84445.0,19307.0,17.03,8.758333333333333,2855287.0,2833178.3333333335,10.9,6.697500000000001,37.6075,4.583333333333333,192.60083333333333,50.085,17.3625,1.8916666666666666,0.15666666666666665,0.10083333333333333,2.8258333333333336,0.87,3.146666666666667,1.0891666666666666,0.8241666666666667,0.23083333333333333,248.39583333333334,56.788333333333334,97,59110,28.135976112741915,26657.0,12.688558877302675,2100869
561,1791,Utah,2013,6537.0,3281.0,3781.0,2361.0,13603.0,1436.0,66463.0,16697.0,7432.0,682.0,51.0,32.0,1464.0,504.0,1241.0,384.0,232.0,54.0,87730.0,18869.0,18.899166666666666,9.486666666666666,2900872.0,2882546.0833333335,10.930833333333332,6.826666666666667,39.324999999999996,4.151666666666666,192.135,48.27,21.485,1.9716666666666667,0.14666666666666667,0.09166666666666667,4.2316666666666665,1.4566666666666668,3.5883333333333334,1.1108333333333333,0.6716666666666667,0.15583333333333335,253.6158333333333,54.550000000000004,125,54618,25.50412414267143,21390.0,9.988158032365556,2141536
562,1792,Utah,2014,6234.0,3053.0,3440.0,2078.0,11296.0,1328.0,64502.0,17419.0,7117.0,757.0,66.0,53.0,1451.0,508.0,1277.0,414.0,292.0,74.0,83207.0,19578.0,17.82916666666667,8.7325,2942902.0,2914040.75,9.838333333333333,5.944166666666667,32.310833333333335,3.8000000000000003,184.4908333333333,49.817499999999995,20.353333333333335,2.1641666666666666,0.18916666666666668,0.1525,4.150833333333334,1.4541666666666666,3.654166666666667,1.1841666666666668,0.835,0.21,237.9908333333333,55.990833333333335,201,55190,25.33681808311523,23352.0,10.72051777272888,2178253
563,1793,Utah,2015,7027.0,3393.0,4011.0,2441.0,12509.0,1363.0,67959.0,17248.0,8665.0,872.0,57.0,36.0,1636.0,499.0,1323.0,417.0,238.0,78.0,89371.0,19561.0,19.730833333333333,9.526666666666666,2995919.0,2967850.3333333335,11.263333333333334,6.855,35.123333333333335,3.8275,190.8216666666667,48.43,24.328333333333333,2.4475000000000002,0.15916666666666668,0.10000000000000002,4.593333333333333,1.4024999999999999,3.714166666666667,1.1716666666666666,0.6675,0.21833333333333335,250.9416666666667,54.9275,229,61197,27.46263753868854,20604.0,9.246207883509628,2228373
564,1794,Utah,2016,7299.0,3258.0,4175.0,2332.0,12761.0,1287.0,67437.0,15074.0,9236.0,903.0,74.0,41.0,1534.0,472.0,1516.0,413.0,263.0,87.0,89697.0,17351.0,20.219166666666666,9.029166666666667,3051217.0,3007423.5,11.566666666666668,6.4624999999999995,35.3525,3.565,186.89,41.762499999999996,25.596666666666668,2.5016666666666665,0.20583333333333334,0.115,4.25,1.3074999999999999,4.198333333333333,1.1433333333333333,0.7283333333333334,0.24250000000000002,248.56499999999997,48.071666666666665,281,61091,26.83242853880075,20667.0,9.077373109155117,2276760
565,1795,Utah,2017,7449.0,3325.0,4107.0,2361.0,11674.0,1279.0,64254.0,14605.0,9222.0,928.0,68.0,44.0,1810.0,497.0,1464.0,423.0,226.0,69.0,85376.0,16881.0,20.349166666666665,9.081666666666667,3101833.0,3050807.75,11.219166666666666,6.448333333333333,31.889166666666668,3.4933333333333336,175.51333333333332,39.8925,25.19,2.535833333333333,0.18583333333333332,0.12,4.9425,1.3583333333333334,4.0,1.1558333333333335,0.6183333333333333,0.18666666666666668,233.20749999999998,46.11166666666667,333,64217,27.58541590329275,21819.0,9.372692427144596,2327933
566,1796,Utah,2018,7389.0,3521.0,4265.0,2488.0,9768.0,1197.0,56622.0,13544.0,7582.0,903.0,61.0,36.0,1847.0,598.0,1216.0,399.0,198.0,66.0,74170.0,15710.0,20.06,9.559166666666668,3161105.0,3069772.1666666665,11.579166666666666,6.753333333333333,26.516666666666666,3.25,153.7075,36.76583333333333,20.580833333333334,2.4525,0.16583333333333333,0.09916666666666667,5.014166666666667,1.625,3.3000000000000003,1.0825,0.5366666666666667,0.18000000000000002,201.34166666666667,42.645833333333336,388,54943,23.05769270314653,19938.0,8.36729478032389,2382849
567,1797,Utah,2019,7433.0,3865.0,4401.0,2815.0,8444.0,1142.0,52869.0,13073.0,6634.0,809.0,72.0,47.0,1843.0,627.0,1117.0,376.0,216.0,86.0,68163.0,15110.0,20.023333333333333,10.413333333333334,3205958.0,3092925.5833333335,11.854166666666666,7.585833333333333,22.76,3.075833333333333,142.49,35.25333333333334,17.871666666666666,2.1824999999999997,0.19416666666666668,0.12916666666666668,4.965833333333333,1.6883333333333335,3.0091666666666668,1.0141666666666667,0.5816666666666667,0.2325,183.70416666666665,40.74166666666667,437,50562,20.76959477888815,19655.0,8.073778437938502,2434424
